ddt,dd
5.556517026774227816e+03,1.771762837648170489e+03
5.520709846481537170e+03,1.771762837648170489e+03
5.234022739159441699e+03,1.423879557894914797e+03
5.280320580711327239e+03,1.423879557894914797e+03
5.404255576358723374e+03,2.062111685708044661e+03
5.497324541603738908e+03,2.062111685708044661e+03
6.026069133599416091e+03,2.272938354912356317e+03
6.118059333907724977e+03,2.272938354912356317e+03
5.730790216547450655e+03,2.695673385724815034e+03
5.446169495062631540e+03,2.695673385724815034e+03
6.149391987757312563e+03,1.440439942722740852e+03
6.285242981972360212e+03,1.440439942722740852e+03
6.023337947242263908e+03,2.745147647550838428e+03
6.358460844766725131e+03,2.745147647550838428e+03
5.899498734655121552e+03,2.033408090780904331e+03
6.062320353894360778e+03,2.033408090780904331e+03
5.330097051201586510e+03,2.387037487599583528e+03
5.393322102293122043e+03,2.387037487599583528e+03
5.442635647451471414e+03,1.766447898666934179e+03
5.326460279654701480e+03,1.766447898666934179e+03
5.345709064392726759e+03,1.465774750380796604e+03
5.861426869103227546e+03,1.465774750380796604e+03
6.141942521167493396e+03,2.252570674162399882e+03
5.953019803498090369e+03,2.252570674162399882e+03
5.912066502248085271e+03,1.672025755805878134e+03
5.633326254886191236e+03,1.672025755805878134e+03
5.454485085768272256e+03,1.846601660617217931e+03
5.489445457735135278e+03,1.846601660617217931e+03
5.650170855363605369e+03,1.545619565658292913e+03
5.508023740773634927e+03,1.545619565658292913e+03
5.767559392540205408e+03,2.692407726913791976e+03
5.916918507611477253e+03,2.692407726913791976e+03
6.756679323231986928e+03,1.566044940982866819e+03
6.372571421798604206e+03,1.566044940982866819e+03
5.680829945461336138e+03,1.112549354303144582e+03
5.567311209615196276e+03,1.112549354303144582e+03
5.063188172545765156e+03,1.492403055630549261e+03
5.152699711882779411e+03,1.492403055630549261e+03
5.587117549410212632e+03,1.715057143634031263e+03
5.711304591416014773e+03,1.715057143634031263e+03
5.682648301898842874e+03,2.427305447559616368e+03
5.439597241183994811e+03,2.427305447559616368e+03
6.069853420294560237e+03,2.136123051257880434e+03
6.242890498614235185e+03,2.136123051257880434e+03
6.123080056405518917e+03,1.692762655990698931e+03
6.137672626221382416e+03,1.692762655990698931e+03
5.671066202522094500e+03,2.602531402323872499e+03
5.728657268251487949e+03,2.602531402323872499e+03
6.296358795594715048e+03,1.316375283792741357e+03
6.166584915508022277e+03,1.316375283792741357e+03
6.696271280321042468e+03,1.997336743284531849e+03
5.613986079010964204e+03,1.997336743284531849e+03
5.829186593514406013e+03,3.030571534856283506e+03
5.829791152010587211e+03,3.030571534856283506e+03
5.375815912126621697e+03,1.358468549647510599e+03
5.277793734535291151e+03,1.358468549647510599e+03
5.486753232413808291e+03,2.793765341004128004e+03
5.707209281077016385e+03,2.793765341004128004e+03
5.871162475784216440e+03,2.601897161788671838e+03
6.621134856790233243e+03,2.601897161788671838e+03
5.570864115621044220e+03,1.625004790815327397e+03
5.526456115900040459e+03,1.625004790815327397e+03
5.489282406519769211e+03,2.172979436672553220e+03
5.406232159427240731e+03,2.172979436672553220e+03
6.042991559419222540e+03,1.597119749738216797e+03
5.958498174530687720e+03,1.597119749738216797e+03
5.080006743896009539e+03,1.629393118104125733e+03
5.778973469129260593e+03,1.629393118104125733e+03
5.586563018692398146e+03,2.121020765682170804e+03
5.549285904668302464e+03,2.121020765682170804e+03
6.202165233548865217e+03,1.479760516367244236e+03
6.143027187204355869e+03,1.479760516367244236e+03
6.178947730334362859e+03,1.417004388021564409e+03
5.892366068345361782e+03,1.417004388021564409e+03
6.494591858629235503e+03,1.814169750273187901e+03
6.327239697412898749e+03,1.814169750273187901e+03
6.555525371224268383e+03,1.193245975779200307e+03
6.644065061272333878e+03,1.193245975779200307e+03
6.035488521675451921e+03,1.596154043374987396e+03
6.231653583242878994e+03,1.596154043374987396e+03
6.101304558758439271e+03,1.445369590851407111e+03
6.524390153831786847e+03,1.445369590851407111e+03
5.377827033962802489e+03,1.119389661861546756e+03
5.965038715009497537e+03,1.119389661861546756e+03
5.938783137435280878e+03,1.687754134950146636e+03
5.686189399004155348e+03,1.687754134950146636e+03
5.396428181418810709e+03,1.690640033782460023e+03
5.359203190676465965e+03,1.690640033782460023e+03
6.541125093615171863e+03,1.260271452047177036e+03
6.413085756922880137e+03,1.260271452047177036e+03
5.603913153990842147e+03,2.351858983379885103e+03
5.534672331354981907e+03,2.351858983379885103e+03
5.365377865675915018e+03,1.700185186823394133e+03
5.361626198784899316e+03,1.700185186823394133e+03
5.609799287830611320e+03,1.898151564786925064e+03
7.105714330490965949e+03,1.898151564786925064e+03
5.961122293888919558e+03,1.668457735200368688e+03
5.962942583318394099e+03,1.668457735200368688e+03
5.416997170987862773e+03,1.510294444886509837e+03
5.298503382119469279e+03,1.510294444886509837e+03
5.840012451721586331e+03,1.591860927307608108e+03
5.953932230046613768e+03,1.591860927307608108e+03
6.019663551720052965e+03,1.863600802754730012e+03
6.379626097947211747e+03,1.863600802754730012e+03
5.117722993338215929e+03,2.210892251659088743e+03
5.166363678481565330e+03,2.210892251659088743e+03
4.661224217238654091e+03,1.303080183476614138e+03
4.723356430006671872e+03,1.303080183476614138e+03
5.757753527098114319e+03,1.781192468629321866e+03
5.645636137223866172e+03,1.781192468629321866e+03
5.463800564651308378e+03,1.544541941876135979e+03
5.741074007536878526e+03,1.544541941876135979e+03
5.321056150472652007e+03,1.875171227533715864e+03
5.459596149201240223e+03,1.875171227533715864e+03
6.539205478725111789e+03,1.914948912126700634e+03
6.479099139508130065e+03,1.914948912126700634e+03
5.495007953215512316e+03,1.531001934245554139e+03
5.862601933614467271e+03,1.531001934245554139e+03
5.428150412555082767e+03,2.168924719858803201e+03
5.326982300223078710e+03,2.168924719858803201e+03
5.702103292163699734e+03,2.423860818052010927e+03
5.735676553573576712e+03,2.423860818052010927e+03
5.815654018499772974e+03,1.850729850796719575e+03
5.201355097714732437e+03,1.850729850796719575e+03
5.386272916332866771e+03,1.553099927897917269e+03
5.548850490163757058e+03,1.553099927897917269e+03
5.540171699864760740e+03,1.861089155301591518e+03
5.490570872761457395e+03,1.861089155301591518e+03
6.127907970977837067e+03,1.649607106242796590e+03
6.467208573020040603e+03,1.649607106242796590e+03
5.793292585049943227e+03,2.175480779881580020e+03
5.623009165435383693e+03,2.175480779881580020e+03
5.176698569360813963e+03,1.536546386897882257e+03
5.328352504874054830e+03,1.536546386897882257e+03
6.174998748981095559e+03,1.226062450967641098e+03
6.157888192886795878e+03,1.226062450967641098e+03
5.844762838746033594e+03,2.072782124885344274e+03
5.551388495408466042e+03,2.072782124885344274e+03
5.248686259582331331e+03,2.366938532265923641e+03
5.546987518301441014e+03,2.366938532265923641e+03
5.413231035484699532e+03,2.265104100637443935e+03
5.975390127197971196e+03,2.265104100637443935e+03
5.826311488716891290e+03,2.183703557708885000e+03
6.198495883517205584e+03,2.183703557708885000e+03
5.375961793183026202e+03,1.738544079049234369e+03
5.530875469107484605e+03,1.738544079049234369e+03
5.448321088175564910e+03,1.293761387484586521e+03
5.336215180662015882e+03,1.293761387484586521e+03
5.186778811051429329e+03,2.527214548555895362e+03
5.130481305235675791e+03,2.527214548555895362e+03
5.969911919495883012e+03,1.780277019370026210e+03
5.973895831434994761e+03,1.780277019370026210e+03
5.552095569034739128e+03,2.725064192022429324e+03
6.249691472513954977e+03,2.725064192022429324e+03
6.280691401510510332e+03,1.540367032852358989e+03
6.024936075625389094e+03,1.540367032852358989e+03
5.562558767307938979e+03,2.157039383699051996e+03
5.268472816465906362e+03,2.157039383699051996e+03
5.855484013431785570e+03,1.560026191505777888e+03
5.476392798279011004e+03,1.560026191505777888e+03
6.146666601059223467e+03,2.057341864553387040e+03
6.460146386710834122e+03,2.057341864553387040e+03
5.413703298722238287e+03,1.591955213856118917e+03
5.524193404225737140e+03,1.591955213856118917e+03
5.449789147572914771e+03,2.981679641134940084e+03
5.527680354102740239e+03,2.981679641134940084e+03
5.368461144369771318e+03,1.357683014536667315e+03
5.379439602575040226e+03,1.357683014536667315e+03
6.111395958069551853e+03,1.884869455189193104e+03
6.152233413926751382e+03,1.884869455189193104e+03
5.540098684658633829e+03,2.452958746098774100e+03
5.384424102440565548e+03,2.452958746098774100e+03
5.563321762668532756e+03,2.589110800989895779e+03
5.702054929982058638e+03,2.589110800989895779e+03
6.064429511508405085e+03,1.349704199476544545e+03
6.471461011501323810e+03,1.349704199476544545e+03
5.839734744447022422e+03,2.170853871549829819e+03
5.799785734081669943e+03,2.170853871549829819e+03
5.427080027347211399e+03,1.109391197208627091e+03
5.703997953414671429e+03,1.109391197208627091e+03
5.812455116885747884e+03,2.480385047513526388e+03
5.687087700953006788e+03,2.480385047513526388e+03
5.601172263665244827e+03,1.739638823134046334e+03
5.483047394641907886e+03,1.739638823134046334e+03
5.663751163944077234e+03,2.381892777695927180e+03
5.625328120921688424e+03,2.381892777695927180e+03
6.301495780486091462e+03,2.142004029000427636e+03
6.287058168642115561e+03,2.142004029000427636e+03
5.398812052525205218e+03,1.738197532025480541e+03
5.537445480591942214e+03,1.738197532025480541e+03
5.999210880180724416e+03,1.913985917461964618e+03
5.863258988489202238e+03,1.913985917461964618e+03
5.365360670763725466e+03,1.435407998063922150e+03
5.360335562346299412e+03,1.435407998063922150e+03
6.203744830595424901e+03,1.469513612296269912e+03
6.347739553618506761e+03,1.469513612296269912e+03
4.711391780583905529e+03,1.873145300919017927e+03
4.702889897149440912e+03,1.873145300919017927e+03
5.384963089688024411e+03,1.686328546938906129e+03
5.410564190273931672e+03,1.686328546938906129e+03
5.504025049755687178e+03,1.186907044469243601e+03
5.689126305639600105e+03,1.186907044469243601e+03
5.457586151814402911e+03,1.817335618086537806e+03
5.606296872629638528e+03,1.817335618086537806e+03
5.210359460680552729e+03,1.441665896630307543e+03
5.336454899447730895e+03,1.441665896630307543e+03
5.530792797201010217e+03,1.476282877704076100e+03
5.887133708831044714e+03,1.476282877704076100e+03
5.055024150152723450e+03,1.793965145131131294e+03
5.367647481647152745e+03,1.793965145131131294e+03
6.295701488419062116e+03,1.441215333246537284e+03
6.135600926205410360e+03,1.441215333246537284e+03
6.066609164450601384e+03,1.686484655760617670e+03
5.945883236106552431e+03,1.686484655760617670e+03
5.712765137983304157e+03,2.195990673219009750e+03
5.570967413797994595e+03,2.195990673219009750e+03
5.245684927801875347e+03,2.087608279200196193e+03
5.204209545873703064e+03,2.087608279200196193e+03
6.403257032896847704e+03,2.078597452486120346e+03
6.223732296619898079e+03,2.078597452486120346e+03
5.823590069166963985e+03,2.011240634047899903e+03
5.617577807742620280e+03,2.011240634047899903e+03
6.203720606501869042e+03,1.794938440838873248e+03
6.523284048556844937e+03,1.794938440838873248e+03
5.281445663963663719e+03,1.592594596260702474e+03
5.403531258241699106e+03,1.592594596260702474e+03
6.114203482373370207e+03,1.596545318832654402e+03
5.790505142837532730e+03,1.596545318832654402e+03
5.418075843986587643e+03,2.281267574221708855e+03
5.476190657630830174e+03,2.281267574221708855e+03
5.921406735569910779e+03,2.132433007039463973e+03
5.928226117946310296e+03,2.132433007039463973e+03
4.360597449242556650e+03,1.223098050937760490e+03
4.534576955256003203e+03,1.223098050937760490e+03
4.581900349119086968e+03,9.864016183880610242e+02
4.600910452144587907e+03,9.864016183880610242e+02
5.277776011086471954e+03,2.231962194766379071e+03
5.372538040612789700e+03,2.231962194766379071e+03
5.385058784779576854e+03,1.627166286390302048e+03
5.470918015488723540e+03,1.627166286390302048e+03
5.560026795988434060e+03,3.962265780598258061e+03
5.515477582983513457e+03,3.962265780598258061e+03
5.716021125679972101e+03,1.965440670622156404e+03
5.632977054558215059e+03,1.965440670622156404e+03
5.370719290244821423e+03,2.711698407593338743e+03
5.374433192370457618e+03,2.711698407593338743e+03
6.137341482313410779e+03,1.938520043139975314e+03
6.416565159120970748e+03,1.938520043139975314e+03
5.717012183124102194e+03,1.446804315602222232e+03
6.211777695344646418e+03,1.446804315602222232e+03
6.116025729844671332e+03,1.660212648576802849e+03
6.171040899180074121e+03,1.660212648576802849e+03
5.836376169857725472e+03,2.793283313841735435e+03
5.660509559626612827e+03,2.793283313841735435e+03
6.130808584276745933e+03,1.953229002683454382e+03
5.987127005485188420e+03,1.953229002683454382e+03
5.704690455868100798e+03,2.695673385724815034e+03
5.701529432563160299e+03,2.695673385724815034e+03
5.803126166626905615e+03,1.639247961576650596e+03
5.970583177247635831e+03,1.639247961576650596e+03
4.666303964345866007e+03,1.735581783225995196e+03
4.619899067524786915e+03,1.735581783225995196e+03
6.084171535958987988e+03,1.753244292239502101e+03
5.845825512965537200e+03,1.753244292239502101e+03
6.116582224771019355e+03,2.536388408686439107e+03
6.010428213754991702e+03,2.536388408686439107e+03
6.414487237663984160e+03,2.084449347638369090e+03
6.266602838649477235e+03,2.084449347638369090e+03
5.552431400885206131e+03,1.859429133380562916e+03
5.585849858278304964e+03,1.859429133380562916e+03
6.090720368265335310e+03,2.468641425018158770e+03
5.908384053700849108e+03,2.468641425018158770e+03
5.985581409047013949e+03,1.624040443508283261e+03
5.997528970219102121e+03,1.624040443508283261e+03
5.233127098775683407e+03,1.657968359725192613e+03
5.500752721916366681e+03,1.657968359725192613e+03
5.772212237516857385e+03,1.491304425779369922e+03
5.761935260528724029e+03,1.491304425779369922e+03
5.627008184948928829e+03,2.346235266787765340e+03
5.753472010921978836e+03,2.346235266787765340e+03
5.492234916886753126e+03,1.912712248967178539e+03
5.637926662743882844e+03,1.912712248967178539e+03
5.406842084082287329e+03,2.903728842063156208e+03
5.293282950451803117e+03,2.903728842063156208e+03
5.524871028426411613e+03,2.140570274156858886e+03
5.254145760232969224e+03,2.140570274156858886e+03
5.655971793505840651e+03,1.629261942551660695e+03
5.714848601816393057e+03,1.629261942551660695e+03
5.703352034658392768e+03,1.924967208793944110e+03
5.764537194690968136e+03,1.924967208793944110e+03
6.048875683949487211e+03,1.941999624461986741e+03
6.311174410768701819e+03,1.941999624461986741e+03
6.608114406382556808e+03,1.763933435411993287e+03
6.028584930235605498e+03,1.763933435411993287e+03
5.422205362603336653e+03,1.879215889087716278e+03
5.629271148471800188e+03,1.879215889087716278e+03
6.199782603865714009e+03,1.575100655053682885e+03
5.915069118107138820e+03,1.575100655053682885e+03
5.550759029434532749e+03,3.133033515621853894e+03
5.501519973608478722e+03,3.133033515621853894e+03
5.794955956719496498e+03,2.703746832050344892e+03
5.917431595667524562e+03,2.703746832050344892e+03
5.358493636733106541e+03,1.824860119958026644e+03
5.387295012069281256e+03,1.824860119958026644e+03
5.489267377330013005e+03,1.646806602438349955e+03
5.437717275657701975e+03,1.646806602438349955e+03
6.064027559168961488e+03,2.226751532630253678e+03
6.263971423772276466e+03,2.226751532630253678e+03
5.621413419730387432e+03,1.192662121289302604e+03
5.575058099352399950e+03,1.192662121289302604e+03
5.891820694595482564e+03,1.577357508956722540e+03
6.039762150014494182e+03,1.577357508956722540e+03
1.023230160353231076e+04,1.967133840877272632e+03
6.368187002727892832e+03,1.967133840877272632e+03
5.700517528336442410e+03,2.018073711197255761e+03
5.670266224521481490e+03,2.018073711197255761e+03
5.632441702606194667e+03,1.627367136153304727e+03
5.260176236504718872e+03,1.627367136153304727e+03
6.109791347252597916e+03,1.136909279617494121e+03
6.345527902661154258e+03,1.136909279617494121e+03
5.887813900416145771e+03,1.740144441788315135e+03
5.990126776000894097e+03,1.740144441788315135e+03
5.265709642626424284e+03,1.413928965662341170e+03
5.201209123577607897e+03,1.413928965662341170e+03
5.814899613157779640e+03,1.853685838389424362e+03
5.183711155859316932e+03,1.853685838389424362e+03
5.377629001154033176e+03,1.730840073394683259e+03
5.343398449156763490e+03,1.730840073394683259e+03
5.779644431253534094e+03,1.593550483245585383e+03
5.925114876737210579e+03,1.593550483245585383e+03
5.641801617704985802e+03,1.663351894651794055e+03
5.447597899079697527e+03,1.663351894651794055e+03
5.561933358834602586e+03,1.393305845637685934e+03
5.505112746988362233e+03,1.393305845637685934e+03
6.063284330343513830e+03,1.568796646742411440e+03
5.984242848893593873e+03,1.568796646742411440e+03
5.637061479901044549e+03,1.967986607610981991e+03
5.312367957763999584e+03,1.967986607610981991e+03
5.515385017053378760e+03,2.252212470753063371e+03
5.394166885918572007e+03,2.252212470753063371e+03
5.156656538206867481e+03,1.823797295472440510e+03
5.231725721055574468e+03,1.823797295472440510e+03
6.342017290730312197e+03,1.632471606748003978e+03
6.625208362949727416e+03,1.632471606748003978e+03
5.838380720530876715e+03,2.017136308443863300e+03
6.072330087894307326e+03,2.017136308443863300e+03
6.401102218972879200e+03,2.157327336408264273e+03
6.318872336549050488e+03,2.157327336408264273e+03
5.526071063338697058e+03,2.216090592552382532e+03
5.413086849278034606e+03,2.216090592552382532e+03
5.153286352007469759e+03,1.866756402454621366e+03
5.428664802526078347e+03,1.866756402454621366e+03
5.917956086957655316e+03,1.675977133202608456e+03
6.176803105604086340e+03,1.675977133202608456e+03
6.273009727510581797e+03,1.768234223520368460e+03
6.317325446180658219e+03,1.768234223520368460e+03
6.264879637647424715e+03,2.195085307716202351e+03
5.429612209007118508e+03,2.195085307716202351e+03
5.623365861357004178e+03,2.512185046586073440e+03
5.508932796022153525e+03,2.512185046586073440e+03
6.315353466259224660e+03,1.824619831049543109e+03
6.199130906213898015e+03,1.824619831049543109e+03
6.191404453236681547e+03,1.742471499170804009e+03
6.174084538538502784e+03,1.742471499170804009e+03
5.869326516183543390e+03,1.847385845659591041e+03
5.703728483900175888e+03,1.847385845659591041e+03
5.367564271975087649e+03,2.187555307721287136e+03
5.388489773549174970e+03,2.187555307721287136e+03
6.396528175139490486e+03,2.101168889378169297e+03
5.902694050123201123e+03,2.101168889378169297e+03
5.244139900330506862e+03,1.945526769803184834e+03
5.423580983982063117e+03,1.945526769803184834e+03
5.666356571510285903e+03,1.629347858435847002e+03
5.618778061635633094e+03,1.629347858435847002e+03
6.105009170924005048e+03,1.637263967192983728e+03
6.498108649607427651e+03,1.637263967192983728e+03
6.097388977079205688e+03,2.033954292039221400e+03
6.322280077223751505e+03,2.033954292039221400e+03
6.147660514056391548e+03,1.835076091852629361e+03
6.092729243464776118e+03,1.835076091852629361e+03
5.609767901437588080e+03,1.744457076727807362e+03
5.975853161771848136e+03,1.744457076727807362e+03
5.401779757719927147e+03,1.604734860235908400e+03
5.510823225297655881e+03,1.604734860235908400e+03
5.730007924186243145e+03,2.463740748061246450e+03
5.793047411537937478e+03,2.463740748061246450e+03
6.294644737994753086e+03,2.365907098682520427e+03
5.449362867710057799e+03,2.365907098682520427e+03
5.700077430271169760e+03,2.378733781026272936e+03
5.957800172164453215e+03,2.378733781026272936e+03
5.456932542491121239e+03,1.655710656199456253e+03
5.675301512876803827e+03,1.655710656199456253e+03
5.705897055324910980e+03,1.826181673757613680e+03
5.931002715020870710e+03,1.826181673757613680e+03
6.216284356518521236e+03,2.088008263721255389e+03
6.030584939490832767e+03,2.088008263721255389e+03
5.245164820156370297e+03,1.792635825670993654e+03
5.321674831757678476e+03,1.792635825670993654e+03
5.360110426541026754e+03,3.015161457403801251e+03
5.508967803960969832e+03,3.015161457403801251e+03
6.229581557630391217e+03,2.281432761163311625e+03
6.042470266246730716e+03,2.281432761163311625e+03
5.722473772395887863e+03,2.253476388563977252e+03
5.883314134042140722e+03,2.253476388563977252e+03
6.150927564426709978e+03,1.504004456138044134e+03
6.108632151520024308e+03,1.504004456138044134e+03
5.083726680093769573e+03,1.649370726814747286e+03
5.009457879436356961e+03,1.649370726814747286e+03
5.761535298163362313e+03,2.118541442298365837e+03
6.038563275329826865e+03,2.118541442298365837e+03
5.226689766204165608e+03,1.988503675237797552e+03
5.357368170199136330e+03,1.988503675237797552e+03
5.151118153902585618e+03,1.827511649308539745e+03
4.955078936736809737e+03,1.827511649308539745e+03
5.852515603728803399e+03,2.510419242464340641e+03
6.164449194082273607e+03,2.510419242464340641e+03
5.955348827699437606e+03,1.586664863212996352e+03
5.902409218165405946e+03,1.586664863212996352e+03
6.242315552486751585e+03,1.867607654001409173e+03
6.291381927389472366e+03,1.867607654001409173e+03
5.669946007275609190e+03,2.385196271281439749e+03
5.573617101774811090e+03,2.385196271281439749e+03
4.603768825320321412e+03,1.319901902451328169e+03
4.694628066729292186e+03,1.319901902451328169e+03
5.295954612747750616e+03,1.914689459371527619e+03
5.329695567360776295e+03,1.914689459371527619e+03
5.890602190039992820e+03,1.468420407561243337e+03
6.054891742554013945e+03,1.468420407561243337e+03
5.810435496768641315e+03,2.559469645874989965e+03
5.535001141428667324e+03,2.559469645874989965e+03
6.291425738904730679e+03,2.721417688423928212e+03
5.943089156529039428e+03,2.721417688423928212e+03
6.042744378916974711e+03,2.038566356722882574e+03
5.833380875458020455e+03,2.038566356722882574e+03
5.636908821220955360e+03,1.900213048199982268e+03
6.046737787449554162e+03,1.900213048199982268e+03
5.718420018904599601e+03,1.349400667650020296e+03
6.007273353162514468e+03,1.349400667650020296e+03
5.682686156585687968e+03,1.893268835210571751e+03
5.776546379114970478e+03,1.893268835210571751e+03
6.378235145528089561e+03,2.026488578653937793e+03
5.909076305427329316e+03,2.026488578653937793e+03
5.982341504633640398e+03,1.350471767222591325e+03
6.058112117725752796e+03,1.350471767222591325e+03
5.607732070761613613e+03,1.852200189701844010e+03
5.588250076468320913e+03,1.852200189701844010e+03
6.192344257428301717e+03,2.551278907188366702e+03
5.579797929155386555e+03,2.551278907188366702e+03
5.562613558316462331e+03,2.139209449832585051e+03
5.540317673999014005e+03,2.139209449832585051e+03
5.661656268572322006e+03,2.600235495531067045e+03
5.726535547164638956e+03,2.600235495531067045e+03
5.555173683800866456e+03,1.529806012009758433e+03
5.480969077326753904e+03,1.529806012009758433e+03
5.714002551880348619e+03,1.511329094155843450e+03
5.763088553320289975e+03,1.511329094155843450e+03
6.347937387078638494e+03,1.918853670927915800e+03
6.224285122307021993e+03,1.918853670927915800e+03
5.771483311103796950e+03,1.501254984334417031e+03
6.114646719175033468e+03,1.501254984334417031e+03
5.778199556577098519e+03,1.709954414553888000e+03
5.801175221269074427e+03,1.709954414553888000e+03
5.475657851637404747e+03,1.449839709472013737e+03
5.339186274958234208e+03,1.449839709472013737e+03
5.675698259095614048e+03,2.735355108497893980e+03
5.582151923615768283e+03,2.735355108497893980e+03
4.874948911287013289e+03,2.615123126092320035e+03
5.089952346432815830e+03,2.615123126092320035e+03
5.082396710307134526e+03,1.653333532949669689e+03
4.990008841460253279e+03,1.653333532949669689e+03
5.313441590226994776e+03,1.684513479392967156e+03
5.487975384519699219e+03,1.684513479392967156e+03
6.063029884940086959e+03,1.413385301817020263e+03
5.703971769521554961e+03,1.413385301817020263e+03
5.419008579160461522e+03,2.090731424492427323e+03
5.825710028365695507e+03,2.090731424492427323e+03
5.975248449200284085e+03,1.727282118285344040e+03
5.718461977027587636e+03,1.727282118285344040e+03
5.859129160908256381e+03,1.914594533569963005e+03
5.515352509942615143e+03,1.914594533569963005e+03
5.776169104807378062e+03,1.968770747005369458e+03
5.631557923899972593e+03,1.968770747005369458e+03
4.795235726349578727e+03,1.857417549040163294e+03
4.726590380793567419e+03,1.857417549040163294e+03
5.193072029856672998e+03,2.105320758986934834e+03
5.066683960518082131e+03,2.105320758986934834e+03
6.092471279090377720e+03,1.422571034006597984e+03
6.177912618449703587e+03,1.422571034006597984e+03
5.756735664933345106e+03,1.888389206792019650e+03
5.708604469358174356e+03,1.888389206792019650e+03
5.579689262368900927e+03,2.020836645844665554e+03
6.100098893238822711e+03,2.020836645844665554e+03
5.422148614087410351e+03,2.420332907790824720e+03
4.763939469297944925e+03,2.420332907790824720e+03
6.291517965367594115e+03,1.755587364787347724e+03
5.466457587593140488e+03,1.755587364787347724e+03
5.892625316544930683e+03,3.323350064361766727e+03
5.920492998365621133e+03,3.323350064361766727e+03
5.466210828417160883e+03,1.625004790815327397e+03
5.643788306247051878e+03,1.625004790815327397e+03
5.403142160736576443e+03,2.693067216002536952e+03
5.350532057356969744e+03,2.693067216002536952e+03
5.614320212510036981e+03,1.835372772247735384e+03
5.336783563385615707e+03,1.835372772247735384e+03
5.524681432238297020e+03,2.913841625011640645e+03
5.345868250294758582e+03,2.913841625011640645e+03
5.113987002297049912e+03,1.876878709586570949e+03
5.105024273399283629e+03,1.876878709586570949e+03
5.524595059524252974e+03,1.784296102447481189e+03
5.538724239295043844e+03,1.784296102447481189e+03
5.380506961325772863e+03,2.851382372153258075e+03
5.481259685526839348e+03,2.851382372153258075e+03
5.414679814551104755e+03,2.531976421595736610e+03
5.237066857574398455e+03,2.531976421595736610e+03
6.934807590994319980e+03,1.549883308280701158e+03
6.026155023585200070e+03,1.549883308280701158e+03
6.328434477825983777e+03,1.711228474450504109e+03
6.252995068013443415e+03,1.711228474450504109e+03
4.576421871067749635e+03,1.461272105105581204e+03
4.616292304622767915e+03,1.461272105105581204e+03
5.211409084644800714e+03,1.684846332922981674e+03
5.398556206104337434e+03,1.684846332922981674e+03
5.933796312643211422e+03,2.407112835831779648e+03
6.195788598063249992e+03,2.407112835831779648e+03
5.840416356325317793e+03,1.867583621524824139e+03
5.563009744966198014e+03,1.867583621524824139e+03
5.676101039510602277e+03,1.749672903731173164e+03
5.797427265787891884e+03,1.749672903731173164e+03
5.440920517247057433e+03,2.484153411866449460e+03
5.381693943443526223e+03,2.484153411866449460e+03
6.577785054578966083e+03,1.862694904834334466e+03
6.909642245810965505e+03,1.862694904834334466e+03
5.572639050505226805e+03,1.835089598782615894e+03
5.623595517098716300e+03,1.835089598782615894e+03
5.762399336763953215e+03,2.290292043349288633e+03
5.738505936654282777e+03,2.290292043349288633e+03
5.625415072990542285e+03,1.892177163367025059e+03
5.327293711160710700e+03,1.892177163367025059e+03
7.153989534077731150e+03,2.355460449601431719e+03
6.342155832387638839e+03,2.355460449601431719e+03
5.868444904717556710e+03,1.797292404949663478e+03
6.162600880245681765e+03,1.797292404949663478e+03
5.510980816137040165e+03,1.734349477984181704e+03
5.550275690307718833e+03,1.734349477984181704e+03
5.754999511385088226e+03,2.841223283549150437e+03
5.839857455079092688e+03,2.841223283549150437e+03
6.035469931266457024e+03,1.594878916806123243e+03
5.924757939300444377e+03,1.594878916806123243e+03
5.125001239103376975e+03,2.076134060720346952e+03
5.140985314691984968e+03,2.076134060720346952e+03
6.412433653977234826e+03,2.741346326621293429e+03
6.283749958506317853e+03,2.741346326621293429e+03
5.806047852836686616e+03,1.751361788842229998e+03
5.505421452670686449e+03,1.751361788842229998e+03
6.034050260420221093e+03,1.953650285122732612e+03
5.921773850795938415e+03,1.953650285122732612e+03
6.126874655502940186e+03,1.983505415530685923e+03
6.229193824414602204e+03,1.983505415530685923e+03
5.662182645937334200e+03,1.668181527772688241e+03
5.742828758961477433e+03,1.668181527772688241e+03
5.779600727322478633e+03,1.752835800002062342e+03
5.708291683909335916e+03,1.752835800002062342e+03
5.609430636215588493e+03,1.773094252400912183e+03
5.731332876407310323e+03,1.773094252400912183e+03
5.811398977240655768e+03,2.612397876021707816e+03
5.777555539929815495e+03,2.612397876021707816e+03
6.335714745094532191e+03,1.581049565045724876e+03
6.189382471125197299e+03,1.581049565045724876e+03
5.556323824603562571e+03,1.987103747115327906e+03
5.494365410815983523e+03,1.987103747115327906e+03
6.419338513652976872e+03,2.044127699164466321e+03
6.018276404103179630e+03,2.044127699164466321e+03
5.175809599659342894e+03,1.547998376778472675e+03
5.195351716093932737e+03,1.547998376778472675e+03
5.292201861676890076e+03,1.348324508431279810e+03
5.436206665613242876e+03,1.348324508431279810e+03
5.150701803500168353e+03,1.623542663727020226e+03
5.104017986997257140e+03,1.623542663727020226e+03
5.845533054611939406e+03,1.848185248606054074e+03
5.246493648695714000e+03,1.848185248606054074e+03
5.214128047555921512e+03,1.967986607610981991e+03
5.450580965930329512e+03,1.967986607610981991e+03
5.978215426231370657e+03,1.746381063470975505e+03
